scenario_id,split_type,category,list_price,buyer_target,seller_target,title,description,price_delta_pct,relative_price,title_token_count,description_length,data_completeness,price_confidence,has_images
train_04919,train,furniture,25.0,12.0,25.0,Glass Shelf,"This glass shelf is 32"" x 19 1/2"". It has a groove to display plates, if desired. It is in excellent condition. Please let me know if you are interested.",0.52,0.2,2,153,1.0,True,True
train_04920,train,housing,2995.0,2695.0,2995.0,"""FULLY REMODELED"" 3 Bdrm, 1 Bath, Single Family Home","873 30th Street,Rooms: 3 bed / 1 bath,Type: Single Family House,City/Neighborhood: West Oakland,Showing: By Appointment Only",0.1001669449081803,1.3311111111111111,9,124,1.0,True,True
train_04921,train,vehicles,60.0,42.0,60.0,"Red MGX 21-speed Bicycle. (26"" wheels / full suspension)","Very comfortable bike for sale. It's working great! I am a mechanic, and have enjoyed repairing thousands of bicycles.",0.3,0.040295500335795834,9,118,1.0,True,True
train_04922,train,furniture,50.0,35.0,50.0,West Elm Curved Walnut Wood Chairs,--------------------------,0.3,0.4,6,26,1.0,True,True
train_04923,train,electronics,250.0,225.0,250.0,iPhone 7 for parts,"I have an iPhone 7 for parts only. I bought this phone only to find out that it's iCloud locked, it's in excellent condition. Located in Hayward ca, call or text.",0.1,2.5,4,162,1.0,True,True
train_04924,train,vehicles,3900.0,2730.0,3900.0,2003 BMW 325I Clean Title Low Miles Well Maintained Super Clean!!!!!!!,"2003 BMW 325I Clean Title! Sports Package! Very Low Original Only 140k Miles! Brand New Brakes, Fresh Oil Change, Brand New Tires all around! Apex Wheels, Sunroof/Moonroof/, Heated Seats, AC, CD, and Much More! This car has no problems and I have kept it very well! I have clean title on hand serious buyers please call or text me at",0.3,2.6192075218267292,11,333,1.0,True,True
train_04925,train,vehicles,17000.0,11900.0,17000.0,El Camino hotrod!,"I have one of the cleanest 85 el Caminos for sale. This car was built right, everything is high performance and built to last. It has a 406 motor all high performance ,it has a 3800 stall converter,750 double pumper carb",0.3,11.417058428475487,3,220,1.0,True,True
train_04926,train,housing,3200.0,2880.0,3200.0,Walnut Creek Updated Home,Property is very new building and updated on inside. Single-family home with 3 levels. Small patio/porch area at entry. Walk-in level is a street-level sun room stairs down to 2 car garage accessible from Cul-de-Sac behind home. Walk up from street level sun room to Living room w/ fireplace and kitchen(w/ pantry and dining area lots of windows) bathroom. Upstairs to all Bedrooms laundry. Huge garage under house contains storage closet and under-stair storage as well.,0.1,1.4222222222222223,4,471,1.0,True,True
train_04927,train,vehicles,4500.0,4050.0,4500.0,BRAND NEW 2016 Santa Cruz Nomad X01 CC Medium,"I have a brand new 2016 Santa Cruz Nomad medium in black/orange X01 build for sale. Fox 36 Float, choice of Monarch or Vivid rear shock. NEVER RIDDEN!",0.1,3.0221625251846875,9,150,1.0,True,True
train_04928,train,furniture,135.0,67.0,135.0,Ethan Allen Mirror - Wood Frame,"Top edge of mirror: 2"" but the mirror dept is 1""",0.5037037037037037,1.08,6,48,1.0,True,True
train_04929,train,furniture,359.0,179.0,359.0,BEAUTIFUL FRENCH CURIO CABINET,HERE IS ONE BEAUTIFUL FANCY FRENCH CURIO CABINET -- THIS CURIO CABINET IS ONE ELEGANT PIECE AND WELL MADE -- HAS 2 SIDE GLASS DOORS WITH 2 THICK GLASS SHELFS FOR ALL YOUR GLASSWARE -- POTTERY ETC -- ALSO HAS A BUILT IN LIGHT -- OVERALL THIS BEAUTIFUL CURIO CABINET IS IN VERY GOOD CONDITION AND IS ONLY 359.00 -- THIS CAN BE SEEN AT YESTERYEARS MARKETPLACE -- CALL BOB AT,0.5013927576601671,2.872,4,371,1.0,True,True
train_04930,train,vehicles,85.0,42.0,85.0,CLASSIC SCHWINN REAR RACK CRUISER PHANTOM DELUXE 7 NOS NEW,"CALL TEXT WHEN YOU WANT TO SEE,IF YOU SEE THIS POST YES I HAVE IT",0.5058823529411764,0.05708529214237743,10,65,1.0,True,True
train_04931,train,furniture,99.0,49.0,99.0,Double lounger brand new in box,I purchased this lounger but have never taken it out of the box or used it.,0.5050505050505051,0.792,6,75,1.0,True,True
train_04932,train,furniture,500.0,350.0,500.0,Princess Bunk Bed,"Dollhouse Princess Bunk Bed Loft (can fit Full size bed down and Twin on top),Beds/mattresses not included! About 5 years old but solid",0.3,4.0,3,135,1.0,True,True
train_04933,train,vehicles,7995.0,3997.0,7995.0,"***VERY CLEAN 2011 FORD FUSION HYBRID - 76K MILES , CLN TITLE/CARFAX *","Nice clean Hybrid sedan, well maintained and driven gently. Minor scratch or two but overall car is in excellent condition.,This is a nice deal for someone looking for a clean hybrid sedan with relatively low miles and that is a clean and reliable car.",0.5000625390869293,5.369375419744795,13,252,1.0,True,True
train_04934,train,vehicles,3900.0,3510.0,3900.0,2001Acura MDX,"6 cyl, auto trans, 208k mi, power doors and windows, just smogged, cruise control, 3rd row seating. Excellent driving shape. More pics available on request.",0.1,2.6192075218267292,2,156,1.0,True,True
train_04935,train,housing,1705.0,852.0,1705.0,*Ready Now*Downstairs-Pool View*Spacious 2 Bedroom! - $1705,"Newly Renovated Parkwood Apartments has great floor plans with fully updated kitchens including a microwave, energy efficient ceiling fan in the dining room, and wall-to-wall wardrobe closets are just a few features. All homes feature a private patio or balcony, spacious linen storage closets, plush carpeting and window coverings.,We are completely gated with remote access, beautifully landscaped and conveniently located just minutes from I-80 and Travis AFB. Fill your shopping needs just around the corner where you will find Wal Mart, Kmart, Raleys and Safeway. Westfield Mall is just 5 minutes away. Dining, recreation and entertainment are also in close proximity.",0.5002932551319648,0.7577777777777778,7,673,1.0,True,True
train_04936,train,electronics,50.0,25.0,50.0,Metro FLASH your tmobile verizon sprint or att phone,Prices start as low as 50$ to flash your phone,0.5,0.5,9,46,1.0,True,True
train_04937,train,housing,3400.0,1700.0,3400.0,Gorgeous 3 bedroom townhome for rent in Liberty Commons,"3611 Langdon Cmn is located in Liberty Commons Luxury Shapell Townhome.,This 1,936 square foot home has 3 bedrooms, 2.5 bathrooms, and an extra office space in the basement. Corner lot.,This property was built in 1998. Excellent location, just minutes away from Lake Elizabeth, Fremont Central Park and Fremont Hub. Easy access to public transportation like Bart and Amtrack. This is the largest floor plan in Liberty commons.,Highlights:,• Laminate Flooring Downstairs/one room upstairs, Separate Dining area, Big kitchen with lots of cabinet space,• Spacious Living Room with Gas Fireplace,• Separate foyer with tile entry,• Remodeled Kitchen with Granite Countertops,• New faucets in bathrooms,• Fresh Paint",0.5,1.511111111111111,9,710,1.0,True,True
train_04938,train,vehicles,200.0,180.0,200.0,Long board custom bilt from the board up,Hey there cl I have a long board for sale pretty much brand knew rode all together 4 or 5 times . The brand on the deck is a gravity skateboard. The brand of trucks are sidewinder 2sGuwuing.mini monster hawgs 70mm 78a Wheels with Swiss bones bearings brand new. Please no low ballers thank you and have a great day .,0.1,0.1343183344526528,8,316,1.0,True,True
train_04939,train,housing,2150.0,1075.0,2150.0,The Best Location in Hayward with the best Apartments in Town!!!,"These open-layout homes are currently available for rent at Cinnamon Apartments. Each newly renovated apartment features an updated kitchen that has upgraded cabinets and energy-efficient appliances, with select homes also having open breakfast bars. All floor plans include central heating. Many residences have wall to wall closets that offer ample storage for a variety of items. To make laundry days more convenient, these apartments have On Site washers and dryers. This community is also just a short drive from Hayward Downtown. Give our leasing team a call today to learn more.",0.5,0.9555555555555556,11,585,1.0,True,True
train_04940,train,electronics,50.0,45.0,50.0,VINTAGE PIONEER PD-6010 COMPACT DISC CD PLAYER w/ remote n manual,"This item is tested, functional and no missing parts. Free demo before purchase.,I sell or trade for a old mens wind up, automatic, kenetic, solar, eco drive watches, 7"" prerecorded reel to reel tapes, 10"" take up metal reel, nab hub reel adapters, smart phone, etc",0.1,0.5,11,265,1.0,True,True
train_04941,train,vehicles,40.0,36.0,40.0,"2017 NEW Stans 24"" & 26"" Tubeless Tire Kit","I have a NEW Stan's Tubeless tire Conversion kit for sale for 24"" AND 26"" wheels/tires.",0.1,0.026863666890530557,9,87,1.0,True,True
train_04942,train,housing,1375.0,962.0,1375.0,Room in a beautiful & spacious 2- bedroom apartment in BERKELEY,"Room available in a beautiful and spacious two bedroom one bath apartment in the heart of gourmet ghetto. I'm a UC Berkeley graduate who recently found a job in Berkeley, and I'm hoping to find a student or young professional to share this awesome apartment with!,The apartment building is across from the North Berkeley Safeway and a 2 minute walk to the bus stop. It's also only a 10-15 minute walk from downtown Berkeley. The place is available starting now or at the latest June 1st.,One year lease required,Start date: June 1st (or earlier if you wish)",0.3003636363636364,0.6111111111111112,11,557,1.0,True,True
train_04943,train,vehicles,1100.0,990.0,1100.0,Trek Equinox woman's triathlon bike,"Trek Equinox 7 WSD Womens Triathlon Bike,Product Description,*Frame: ZR 9000 Alloy,*Fork: Bontrager Race Lite TT, carbon",0.1,0.7387508394895903,5,120,1.0,True,True
train_04944,train,electronics,10.0,7.0,10.0,*** CASIO SCIENTIFIC CALCULATOR * FX-300ES ***,Scientific Calculator with a 2-Line Natural Textbook Display showing formula and results exactly as they appear in the textbook. Includes 249 Built-in functions and Table/Fraction functions.,0.3,0.1,7,190,1.0,True,True
train_04945,train,electronics,750.0,675.0,750.0,Samsung Galaxy S8 Midnight Black TMobile,I have a brand new unopened box Samsung Galaxy s8.,0.1,7.5,6,50,1.0,True,True
train_04946,train,furniture,500.0,250.0,500.0,New king size serta memory foam bed,"King bed worth 2,000+(was a gift but my wife loves the bed we have now and i like the new one, If your married you know how this goes, im selling our new Memory Foam bed( completely all memory foam no Springs) I'll deliver for free",0.5,4.0,7,231,1.0,True,True
train_04947,train,vehicles,27000.0,18900.0,27000.0,2015 ram truck 7 inch lift on 35s 4 door short bed,"7 inch cst lift on new 35 inch toyo tires, spintec exhaust mufflers,,7 inch pioneer stereo with gps front and back camaras, tv dvd player.",0.3,18.132975151108127,12,138,1.0,True,True
train_04948,train,furniture,750.0,525.0,750.0,West Elm Finn Grand Sofa -- Mid Century Modern Style Couch,"West Elm sofa in like-new condition. In Celestial Blue Luster Velvet. 83.5""w x 35.5""d x 32""h.,Wife wants armchairs instead of this in the space its in, so I'm making room by sending this off to its new home.,Seat depth: 22""",0.3,6.0,11,223,1.0,True,True
train_04949,train,vehicles,27000.0,18900.0,27000.0,2015 ram truck 7 inch lift on 35s 4 door short bed,"7 inch cst lift on new 35 inch toyo tires, spintec exhaust mufflers,,7 inch pioneer stereo with gps front and back camaras, tv dvd player.",0.3,18.132975151108127,12,138,1.0,True,True
train_04950,train,furniture,49.0,34.0,49.0,HOUSE SPECIALS -- 2 HIGH BACK CHAIRS --,HERE IS ONE OF MANY HOUSE SPECIALS -- HERE ARE 2 HIGH BACK CHAIRS -- THESE CHAIRS ARE WELL MADE AND VERY COMFORTABLE -- NOTE -- THERE IS SOME WEAR ON THE CORNERS AS CATS USED THEM FOR THERE SCRATCHING POST -- OTHERWISE IN GOOD CONDITION -- ONLY 49.00 EACH OR BOTH FOR 80.00 -- THESE CAN BE SEEN AT YESTERYEARS MARKETPLACE -- CALL BOB AT,0.30612244897959184,0.392,8,336,1.0,True,True
train_04951,train,housing,2698.0,1888.0,2698.0,"3 bedroom unit, end unit quiet location!","Everything You Need Nearby,Call Now:,3819 Vineyard Ave., Pleasanton, CA, 94566,Use this link for more information:, is a 3 Bedroom, 1.5 Bath, approximately 1071 Sq. Ft.,Charm convenience and quiet in Pleasanton one, two and three bedroom homes plus single story cottages in prime Pleasanton location. Easy commute, Interstate 680 just 5 minutes away. Call now for your private tour at Las Ventanas, a welcome place to call home.,- Patio,- Dishwasher,- Cable Ready,- Courtyard",0.3002223869532987,1.199111111111111,7,475,1.0,True,True
train_04952,train,vehicles,3000.0,1500.0,3000.0,Land Rover discovery SE series 2,"For sale a 2001 Land Rover discovery series 2 SE trim model,has clean California title and passed smog recently.,Good tires,No dents or scratches",0.5,2.014775016789792,6,145,1.0,True,True
train_04953,train,housing,2025.0,1012.0,2025.0,"2414 Telegraph, Studio,Building Has Style, Hardwood, Walk to CAL","Year lease,Cats Allowed (Extra deposit may be required), No Dogs",0.5002469135802469,0.9,9,64,1.0,True,True
train_04954,train,housing,2950.0,2065.0,2950.0,Penthouse One Bedroom available for Fall 2017,"Attention:,Stadium and Allston Place is now leasing for Fall 2017. We offer several floor plans including",0.3,1.3111111111111111,7,105,1.0,True,True
train_04955,train,vehicles,3900.0,1950.0,3900.0,2003 BMW 325I Clean Title Low Miles Well Maintained Super Clean!!!!!!!,"2003 BMW 325I Clean Title! Sports Package! Very Low Original Only 140k Miles! Brand New Brakes, Fresh Oil Change, Brand New Tires all around! Apex Wheels, Sunroof/Moonroof/, Heated Seats, AC, CD, and Much More! This car has no problems and I have kept it very well! I have clean title on hand serious buyers please call or text me at",0.5,2.6192075218267292,11,333,1.0,True,True
